"Department","Department_Name","Division","Gender","Base Salary","Overtime Pay","Longevity Pay","Grade"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$14,047.72",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$67,684","$1,647.74",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$70,684","$10,958.56",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$42,601",,,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$74,614","$1,563.17",,"16"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$63,684","$8,425.81",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$52,648","$1,153.97",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$52,684","$1,583.16",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$52,684","$3,996.58",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$77,684","$7,161.94",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$89,684","$17,208.59","1,969.44","T2"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$67,684","$39,769.68",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$70,684","$23,090.65",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$70,684","$31,458.81",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$67,684","$16,282.92",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$67,684","$6,710.8",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$70,684","$31,768.39",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$80,184","$3,458.08",,"T2"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$73,684","$605.31",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$73,684","$13,561.11",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$73,684","$19,251.68",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$73,684","$13,049.7",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$73,684","$4,829.3",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$70,684","$50,821.58",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$70,684","$23,814.11",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$70,684","$15,036.9",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$73,684","$48,652.35",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$93,895","$2,831.65",,"N21"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$76,684","$6,318.16",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$4,079.65",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$89,684","$6,023.01","1,969.44","T2"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$2,226.58",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$77,684","$10,654.34",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$3,418.26",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$77,684","$14,345.41",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,684","$40,378.07","883.52","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$77,684","$4,357.26",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,684","$13,561.7",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$75,684","$8,701.22",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$75,684","$5,925.86",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$73,684","$19,284.1",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$73,684","$9,303.28",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$75,684","$6,797.42",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$75,684","$10,039.15",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$75,684","$672.7",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$85,615","$14,591.62",,"19"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$75,684","$14,404.22",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$75,684","$17,243.48",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$4,297.08",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$17,964.9",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$78,684","$513.22","883.52","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$1,385.8",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,684","$17,872.34","883.52","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$69,460.93",,,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$3,328.09",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$22,896",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$2,271.44",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$14,365.74",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$87,184","$40,308.28","970.64","T2"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$3,239.79",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$78,684","$5,045.62",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$35,022.35",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$20,076.88",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$22,792.7",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$19,324.08",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$20,704.44",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$16,310.65",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$75,276.31",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$93,895","$88.04",,"N21"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$3,169.29",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$2,074.77",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$14,593.59",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$2,880.58",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$6,529.46",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$3,606.7",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$54,418",,,"9"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","F","$80,684","$18,968.18","1,793.44","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$31,514.69",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$54,418","$4,906.72",,"9"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$117,736.64","$5,199.39",,"M3"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$80,684","$37.89","1,793.44","T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$77,684","$11,706.71",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Nicholson Ride On","M","$78,684","$10,297.97","883.52","T1"
"DOT","Department of Transportation","DOT 50 Transit Management Services","F","$101,350",,,"23"
"DOT","Department of Transportation","DOT 50 Transit Management Services","F","$103,034",,,"N23"
"DOT","Department of Transportation","DOT 50 Transit Management Services","M","$147,329.23",,,"M3"
"DOT","Department of Transportation","DOT 50 Transit Management Services","M","$113,091",,,"N25"
"DOT","Department of Transportation","DOT 50 Transit Management Services","F","$113,091",,"2,247.68","N25"
"DOT","Department of Transportation","DOT 50 Transit Management Services","F","$86,244.25",,,"N23"
"DOT","Department of Transportation","DOT 50 Transit Management Services","M","$74,614","$1,100.42",,"16"
"DOT","Department of Transportation","DOT 50 Transit Management Services","F","$101,114.25",,"6,111.84","18"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$62,000","$1,571.53",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$85,041.53","$16,160.1",,"19"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$8,124.39",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$13,551.47",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$63,684","$16,484.61",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$9,817.24",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$67,684","$36,448.45",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$63,684","$16,975.29",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$67,684","$3,251.15",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$52,684","$2,684.81",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$10,114.96",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$67,684","$10,785.05",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$9,068.55",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$21,637.62",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$67,684","$43,818.49",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$67,684","$13,139.25",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$7,481.8",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$80,684","$10,850.73","1,793.44","T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$78,684","$12,836.61","883.52","T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$79,684","$12,336.85","883.52","T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$77,684","$12,904.53",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$78,684","$11,131.53","883.52","T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$69,604","$532.01","481.92","T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$76,684","$50,590.78",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$55,184","$8,809.58",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$67,684","$17,025.51",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$5,881.34",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$77,684","$29,613.95",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$77,684","$4,996.96",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$77,684","$10,175.3",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$77,684","$21,790.87",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$78,684","$1,625.01","883.52","T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$78,684","$21,292.62","883.52","T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$75,684","$33,108.59",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$75,684","$8,616.54",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$79,684","$20,253.17","883.52","T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$67,684","$2,431.88",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$67,684","$15,981.09",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$70,684","$15,074.79",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$67,684","$10,914.43",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$70,684","$13,674.92",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$73,684","$18,762.15",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$67,684","$7,995.83",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$4,461.85",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$73,684","$8,552.8",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$73,684","$13,899.66",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$19,340.88",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$63,684","$7,577.7",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$63,684","$3,496.92",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$67,684","$25,669.73",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$23,041.92",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$67,684","$9,973.54",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$67,684","$14,343.05",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$63,684","$5,266.72",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$59,184","$16,402.79",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$14,681.26",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$59,184","$9,019.73",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$5,870.09",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$33,965.36",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","M","$63,684","$11,103.07",,"T1"
"DOT","Department of Transportation","DOT 50 Transit Gaithersburg Ride On","F","$63,684","$13,243.41",,"T1"
